Age,Income,SpendingScore
69,36288.387688444476,95.58043095196028
67,84252.67363866125,47.487106478825766
25,58191.154639802204,26.131649654725734
44,36176.305538994566,65.49891801129465
67,36664.27464941578,38.815434204097315
64,48934.622954405306,34.51568473480203
47,46391.38762301461,36.38139889987799
21,50110.635122181426,41.75527271285977
28,29965.80086694318,45.63862471821596
38,49213.23173333197,17.503762036591056
60,54785.938531546075,67.95110209293824
19,75741.28947757586,84.17961096556165
38,74176.33111701976,73.69491573515609
34,51325.83728822331,42.538941631606704
60,47343.97380316269,17.447501122647378
68,61008.403919382356,71.47010203704187
46,63017.282453828884,6.213262115835334
44,47738.88616416168,50.69269094996032
41,32680.86453358686,95.02980742466903
66,25784.578274418447,35.79806006281171
20,28201.022483254597,73.6337245367185
56,34677.7445569316,93.53595146855672
27,61064.51163090144,12.500904669356206
20,54799.98142667352,61.305930887702026
62,66390.31670867682,56.75173820064024
59,38084.63157850588,49.86469815333571
43,61005.80387058968,51.59433606151336
54,60053.27288225586,40.4799733525696
44,57520.24465180891,14.433591977739763
22,43158.126482699714,21.801962018998754
59,50608.29004066422,6.580782126148345
28,63831.725742595256,83.27932191513933
30,24196.775562355066,2.5053258311048334
58,51632.0933259306,23.49137245866539
51,42241.56784007739,84.40356098088819
55,15371.762815467839,91.68631359371354
57,65186.85233716545,33.02432977073786
50,59970.559537899906,68.59277975997281
51,50871.33321231627,3.622832939241964
44,35242.724036088024,93.9284676344734
53,48551.88079548998,21.963883387351338
43,49249.00371635137,15.85904275491748
68,57270.76776833841,10.08187844260313
42,58424.91710095353,67.21920648699934
36,64643.81599561038,33.89149425061852
38,53850.5248719716,53.16247366444647
48,49248.01781990276,98.29158497029525
46,68204.42054036862,13.383292908203089
26,61110.62808048118,57.35735786293959
36,50918.0796761551,29.846739161707013
43,45977.49538238429,56.501419104209646
42,59478.75697853792,87.10200354908017
57,43241.2950909004,67.66653918811474
60,47708.18308670774,94.15609935700527
46,57929.68321657884,74.58791758098062
42,58847.33670598036,51.51841474165382
36,53741.07224623668,14.733975449551133
21,49488.64697344891,11.272274443936345
62,36250.82631652415,32.641889506981
37,59446.919741176884,36.21287032739583
63,67862.90985252408,82.25178886674418
18,57716.35788875715,50.85617680868197
28,52021.68847917269,52.56160293842348
21,68355.31580408032,99.72078125718328
24,55939.94526739247,63.76163329078231
45,89240.99388371722,58.73104875200229
53,46176.72639700303,82.99842677040111
24,41062.00468154117,16.053203896270563
37,51453.08792231537,86.22214962155842
52,30936.606703468617,27.305145447438708
68,21865.364293543542,29.877794419127497
68,55051.637183824,68.0379382639672
56,26516.683604593272,12.994984232092603
38,78309.78164497766,18.763863327345632
61,39068.609365915225,97.04067909935625
18,53015.386405758574,63.05584199666824
54,38802.55673745948,26.143217867766527
63,69490.90911220707,90.07492705952477
59,40381.96094553752,35.60621980096345
20,42194.29934434303,16.317608574600406
51,44767.55348090353,98.05188136967936
30,49803.87982043217,12.469083352588617
33,35279.33930476343,57.726579944197816
51,28240.645907227045,75.25738647099017
41,54802.35088203696,93.20786641031981
30,76202.16655450736,11.893069004757258
23,56109.86952277433,53.25271765866817
56,54667.70814528866,14.119215856722947
19,54496.42226946491,77.4326876024162
28,58874.451538624184,21.224946957409507
24,47523.02824314772,23.4438210086152
24,42127.28674030416,99.8459603992888
56,64087.656632321305,84.67385312912194
56,26168.793306676744,65.40325976617628
29,74406.38490008304,64.41126387081502
68,46721.69011165311,60.20854414041343
39,35648.428071295,95.25847061723593
68,51228.78341435059,86.0162411537278
68,68273.58785571213,61.46147272949136
69,25830.13398893285,14.526267409492307
20,68697.83937657962,37.50732387754982
30,54058.602110067106,96.19387673977359
47,31213.52697690793,13.032285030838464
27,58712.533317789654,10.81718169085716
69,50989.00736753045,4.065281002142871
26,49179.52469134229,62.62600255179935
23,51347.06677458645,32.203873810486996
61,44601.37140090877,90.36991226450186
19,32669.242580446386,97.14431970330247
61,20798.00062485902,27.20095153599013
33,42190.3029853661,86.77885616965338
30,23424.532624507192,37.10327961201426
65,39655.45943281165,26.107130527435622
30,41426.50871907215,60.09189256349592
39,50470.130139337474,91.35439147368442
36,33285.29330054768,14.375899626153759
43,54380.480148793205,25.823440911082177
31,50532.733509051766,4.667414092199449
48,51742.99797041466,30.920579164179806
46,63486.41071133576,71.50862308847503
62,38233.90860278951,11.17069569656699
59,54005.27879773045,30.61748290165351
39,39923.360103742976,55.74356714299783
24,18672.491645825132,79.32173204737425
54,75457.62832719876,98.93132209326654
66,91355.59533061013,43.19115214273966
58,85016.14821602742,52.656424504123315
44,45475.43825543531,87.41923232092252
48,16444.85450095745,47.38935548028296
23,77983.99156255607,22.172207732757617
33,44205.570674283284,89.05755812121845
55,15230.814232467928,73.2066125329395
55,51670.982007211336,38.317301714629195
67,58723.79160659031,49.27488100241369
49,30389.61837005882,20.981975207708157
50,62711.83920053368,5.499118594820767
66,32794.80315613166,33.00576223660335
34,60093.78395419097,63.77433035719277
50,67700.02898336368,28.989304071179447
28,73806.26270631031,98.54123075440361
30,38414.06524421979,11.030498941790245
47,35468.924924398554,64.85959330156355
18,34041.649923287245,55.07369778213725
47,28531.492478550692,1.3169384524126337
44,22000.985697901957,84.19808249599059
57,18028.042212879827,41.33937980607252
40,64335.02542771466,51.90918373647368
37,55517.368068710835,72.81147703533281
23,64753.66439573955,72.61398845062644
54,46557.4796250898,79.92886571872204
37,60655.37298162162,12.319758798264976
54,56396.68346594636,96.57296380701324
23,71975.59189511169,87.14847185806148
46,59621.480934842024,88.62806367224421
30,67701.8781932538,65.46244951530915
44,58207.75464974472,29.64790294105005
67,49376.59062432342,70.70136153261161
37,54045.983570950164,77.55086230963178
30,53441.83466148285,23.69537248607752
56,60783.8923538441,85.67384315575721
25,29684.371190402537,49.57123150584502
34,83416.89569163982,24.049604949395547
47,37026.54568865274,96.67500572039677
18,71677.75776535705,92.3366291747168
41,56473.913358897094,71.93720454900672
33,80890.33359459028,54.50115858170324
28,76566.94935422638,37.342474137866475
21,29358.64557616362,88.34487081715963
21,56727.38622218021,77.57437179561562
34,83493.33499090072,76.9562798697215
66,40939.330342936046,51.177036206111744
27,37361.854885622626,5.054143677957837
38,39862.507578069635,56.261893677138296
55,25869.33622311637,84.9462459331657
66,45007.679468375485,51.218257097579894
35,37176.30679215564,74.4487655095344
27,41612.076870950244,47.80311542443441
62,50342.823336191104,56.411742583409236
33,35955.442512820744,5.5678142402013275
56,46941.84475183519,31.727630019150283
32,66877.83568873597,89.92039558082068
51,58430.815371318786,31.56639367248927
22,44822.311071917284,45.902606296046855
34,50171.090425899594,57.398028770914614
54,62425.471541380946,76.78085627942184
25,42526.92915448816,25.565038803585534
41,52694.81624034025,8.195110058686314
45,33290.56668676492,86.11422589137915
64,25989.650106357378,71.70444309201203
25,68008.3023242248,77.36672466199201
40,50282.6908687835,17.911129831226127
52,44370.78490184871,47.77195555995926
48,34207.056415554034,46.139826198407135
34,86943.6173867867,50.83391807028977
45,54149.64823389254,91.91098772728982
65,56608.97483050917,99.17708994831659
65,38027.12453467126,4.132930313625318
68,46376.20251485493,19.249029647337878
29,55125.57280201213,84.21516192197912
41,53941.6697864352,9.66960578016095
32,50321.00194247691,97.57570619912082
57,39148.08527697473,70.73680909640075
48,53845.328823602846,2.127813586318408
44,50670.967868072665,70.10211531095916
52,73294.41254105729,31.55337594607725
35,50588.74622983303,50.64366624948314
53,34925.38255424208,14.83104385352971
25,42805.19479255397,60.74769235537856
63,54796.55374271918,22.127127052050884
66,40007.50508389455,28.999709927943258
55,46560.46706611366,69.90973797648537
22,46207.30470859811,20.68219537501418
31,27305.915940289557,29.590203748719485
55,59809.206299385056,9.601681409424835
37,65344.03735947105,60.43877899426936
61,53132.08669977995,24.74931097887337
26,50563.46393632572,88.27333509049275
50,62755.77543070801,59.54536485644896
35,48884.479778793335,22.953867832594813
23,37526.43147397781,1.7214325120001748
54,22283.542413436513,12.557448463923562
19,73138.88409998476,23.822527343531718
47,25448.101592249317,55.69869321073656
23,56828.44380735938,20.111804870185594
34,57806.53021679806,68.58759973481048
